,operator_address,operator_id,percentage,quorum_id,total_batches,total_unsigned_batches,timestamp,total_percentage,frequency
12433,0xfb487f216ca24162119c0c6ae015d680d7569c2f,0xfcc1afb1aadb7986d6482feb6cf5542fcca50d8bc92bf5e481a94d27374d24e2,0.0,0,143,0,1713873600,0.3779175871915418,54
12390,0x896b35e1f9c93afa35a2882c53605108f934bfe5,0xa690a40ebd66ce38902c677e02aae0ead0211e7c3fa39ea7b3f2abd1e97cef53,0.0,0,143,0,1713873600,1.1683024122957895,57
12434,0xfe58d62a6e545f08a159fcbf17fe9abef6ef0ebc,0x9ed4b5f7ad2113b70a23a5ec75b886e57615567c75892ddca019ff995941681c,0.0,0,143,0,1713873600,1.965565134099617,53
12414,0xd172a86a0f250aec23ee19c759a8e73621fe3c10,0xfcaffb0c80a3202d233f2b2b037a17528706afb73b1ac21194b3708177c8f301,0.0,0,143,0,1713873600,0.051087984422527495,61
12413,0xccc54c077c25227dec04d4e0db3cd635f4b0b85f,0xb8022610b472ef49847326f186fca90a480fc8c661e45ae744e79e46f5f31a04,0.0,0,143,0,1713873600,0.0069444444444444,54
12423,0xe0156ef2905c2ea8b1f7571caee85fdf1657ab38,0x77d378ff087228faca307142fb29c9c6b488e21749e3439e7fb2b8d7b712df7f,0.0,0,143,0,1713873600,1.0855623321647796,49
12411,0xcb0f3e36900bd29fe45f3c9f3968fc9371a93efc,0xcd20267af3ab10d4f8ba356d3b2ee2479d47214c981074ba8dd5852d10f67e37,0.0,0,143,0,1713873600,0.4776652221724021,53
12393,0x938270c4b0c634484bf2eb091cdc2973ac9e416e,0xb1b2e499ff75773b04b605e23a0db282c3abcdb06c8d9affa79b9cad43b2ef23,0.0,0,143,0,1713873600,5.350825343724371,61
12412,0xccaa639d3afdc77b562a4673b2ecde6770349675,0x4af3dac73046df0094622345c6546dafd0125ac82675783c76939c70c90c3583,0.0,0,143,0,1713873600,0.0117647058823529,61
12392,0x8d56b0829f6e840176cfa39c21b4fccf4350be8a,0x01d0d6d4276a88ba70ae6ef384288f846bab6d311716a4147111c7cf486b38c9,0.0,0,143,0,1713873600,0.6740921606333645,55
12394,0x9567e2e3c4e134ace5bc3095a572e64ff4b1e7f6,0xcf4cc1f05f4170ef53fde71a959613b16e62c0c342f277631867a342a4ed7e00,0.0,0,143,0,1713873600,0.0,60
12395,0x9631af6a712d296fedb800132edcf08e493b12cd,0x9f80a535ab06889e44d4d1efd4c06f5fbbef89051cd4151fcf434edc755f9ffc,0.0,0,143,0,1713873600,28.944444444444443,54
12396,0x9b6067f41c6144b7f7a8d58077aca7fa25b81128,0x155ffb09581c003557d6614d7764b3a594a9a689ca705ec6ea5e9dcf29ea9e56,0.0,0,143,0,1713873600,2.1366871634113007,54
12397,0x9c5469e242532e89ff8666f6deb0a5dd8d7c8925,0x7730acb2b5ee650752a368bef35a1adb3c6ff5c5f4a5bea02ab270995f71de2b,0.0,0,143,0,1713873600,3.136915345224575,61
12399,0xa3ff1491088715d140bc821a28287cb3f71b43e4,0x35a645a980a13c0cb3024a5e78408ddde2b5affd306cd331ce2be9cd5968ca23,0.0,0,143,0,1713873600,0.034508799157172296,61
12400,0xa42cd0029f681b08b61f535e846f2a36f468c1c2,0x571acc1fd08b9f09262d7c3bcd1f92045e6632f62c1010776baec5e71f8f0714,0.0,0,143,0,1713873600,0.0069930069930069,60
12401,0xa5954756792f64ba7bcc4b5fd664b0843a7afe5b,0x3278d7a1fc5f9f6a342007f6efd5fba9f8713169ed4c448f39884925422552f7,0.0,0,143,0,1713873600,0.082854406130268,53
12398,0xa305f083428f6ddb9a287d92e0aa109ea05f342a,0x8d4e5576c75115b4f0206d4af8bcbf5fb807607b9ad204a0884ad269981132f3,0.0,0,143,0,1713873600,0.0187577128753598,61
12408,0xc17988786fde76c161183730134b7437639c15b0,0xb0c2ad4df99ac14cc0859092c6391b88036a8d9940adfa1e091367999c50543b,0.9790209790209792,0,143,140,1713873600,4.279547798944351,53
12403,0xa83e07353a9ed2af88e7281a2fa7719c01356d8e,0xc6605b3131884ae314f8c89b4cbcf89f55765a5ccb2242596d6fa04546c4a6a4,0.0,0,143,0,1713873600,0.0386294093901967,61
12404,0xb1ea8424075a71cd97f95ed64069241ffd4833be,0xdc9181f5b57437dcaaf3bb375cb770220dd467a179bdcab6f03e752face8d62e,0.0,0,143,0,1713873600,0.0069444444444444,61
12405,0xb81b18c988bfc7d131fca985a9c531f325e98a2f,0x52cdf25657d146c979e43ac697ed359fc5efb203895b5ed797b3c534e6354eb0,0.0,0,143,0,1713873600,1.0953854152383562,61
12406,0xbc8cd98247600116ba948911deb41a122ab77182,0xcb7644ecdc1e03e4e841e1026f054156d906941450e454a130265b0b2999ac68,0.0,0,143,0,1713873600,0.0068965517241379,53
12407,0xc1381fab25899cbb32a485954ea33b1b73a64776,0x495069623e95f02bcc9e1d2b3648723d7f41ea7d675d7627e1bf5a61016f4836,0.0,0,143,0,1713873600,0.10431303829191131,53
12402,0xa6c3f159242855ba09d9f445679ed0b244c22062,0xed3e75b0d95c82ef333aa13929a00b8e6c4e04c812006b21f3743c78f774992a,0.0,0,143,0,1713873600,0.0159467044351772,52
12409,0xc947a7296df373226020d7f87a0bc5699d96ee61,0xc01b5eac209a3057e02aef77493099478119a92a94398a8b1a39a7118284f446,0.0,0,143,0,1713873600,0.0138888888888888,51
12410,0xcaaeb411241ac87b5846797c15bf339a54a1d736,0x53db8d725c0ab3508a316c447486588e8ecf3f0e312e1eb660a78cc4da0435b9,0.0,0,143,0,1713873600,0.4267090620031795,61
12281,0x5accc90436492f24e6af278569691e2c942a676d,0x475ca3b08b5861bb0f8e49ebc14775847cf531c6c16a1473d4610d6f609f179c,0.0,0,144,0,1713960000,0.4635972722341549,61
12280,0x5873ee31494277edea74a96308e1727cfafe7bcf,0x8c116c11dd8d60869c764125e296cb1d748dc0faf65010403e2df0b051de267f,0.0486111111111111,0,144,7,1713960000,0.5887570965125709,47
12279,0x57f20db4811c90f2ad0d02b027ed7261712c0b19,0x6d703438b7e75f6adae53e8c3f48de7256db52a20a6aca679a07cf5dceb537c9,0.0,0,144,0,1713960000,0.0127138290053426,47
12274,0x522149fa67c68443520289f622099cae70878afa,0xd22fce558d2330f8020d4e9e79e044af282d72062247d7e7a8461a9ca942ded1,0.0,0,144,0,1713960000,0.07022623307834559,49
12277,0x542a97bad0352990a1f23d627400a599b1cad6c4,0x83a970734199a554104e51933e39e7f712000abb43de137401120483a36bce50,0.0,0,144,0,1713960000,0.0,59
12275,0x529ec9ac9a80428cf8c92557f2eb1b336616f543,0xdc504cf506e8b0562bf55d13e75704869c2e80b2c17ce834840e7baaf1ffed7a,0.0,0,144,0,1713960000,2.712455464639725,61
12282,0x5cd6fdfad710609c828feba2508bcaf89e80501a,0x8758fc175c5617a10d5c8c432d3c61dea5aef3a949d3ffcf259a35daa4921871,0.0,0,144,0,1713960000,0.5582373161470762,52
12278,0x567fcbf413eaea5e585329481f8615f91762ac64,0xd5606d3d6ab8f66f5e03ce91f661497136715da9de0592c73101542b761c9f05,0.0,0,144,0,1713960000,2.938106562506644,49
12283,0x5dcdf02a7188257b7c37dd3158756da9ccd4a9cb,0x13cb0150a640902f3d32e152e340384441e1c0bcfd3b34cf17b3f76c6030ab82,0.0,0,144,0,1713960000,0.2893351702000655,47
12292,0x745059d5e93285cb46d58c9e183a6d414bcea6b6,0x8e53a9bf983911f8ea131d50cbd06e7a576610078b406b3cb49b1c74c990283a,0.0,0,144,0,1713960000,0.0,47
12285,0x617b23c98b8992d60c9913cb4f8aefadbb70c9d2,0x2c785bd766946121479e4b017d543dcb3834c895b0aba4eb06c4d005ac0c598a,0.0,0,144,0,1713960000,0.0208333333333333,53
12286,0x6524df2aac9763bcc40e890203fe988699d7cd75,0xd1f3ce9de7fe79a39702057094755e521491df04907ff89277e8d31a5b166121,0.0,0,144,0,1713960000,0.0069444444444444,51
12287,0x6573629204b65faac121c1b556b91a694d0e23c8,0x7bd201d192cd84f224b5fc8fd8b3ce7ce8009021d4253d57dc44e7276fc20ae0,0.0069444444444444,0,144,1,1713960000,0.1922688069203785,61
12288,0x6586a98aa8a5e8ae4754703c9255477e9be4bad1,0xbcef38e227949081e43edb1ae15ce4b3aed9ca83171673e2ce3b17de3b0cc236,0.0,0,144,0,1713960000,0.0031347962382445,53
12289,0x67fc8951c64e6ff8921fe6cd004c2224ec7eecfd,0x5449c61f4d7836d10de82e8ad4a77810589ab145061da0338929c6561545b44c,0.0,0,144,0,1713960000,0.1415849673202614,61
12290,0x6828073867abd8b9e3e28d9e64acb67c5c2789ec,0x36f3614be86db370c71cc818ec361c07c73d6921bf8fe24c34bfeb789c700811,0.0,0,144,0,1713960000,0.0842614935924794,47
12291,0x71c6f7ed8c2d4925d0baf16f6a85bb1736d412eb,0xd91c7c8888da9062e48e92d20813dfa8ce7f581d327b36237040354c5159db0e,0.0,0,144,0,1713960000,4.953529941725742,60
12293,0x778328d6adca7a091f0b73d41ad8ea0e793712c3,0xa7c993401ecdaacd73e1db1bc2072602f12a88c59f3ea03b138d9589bc5cd900,0.0,0,144,0,1713960000,0.2013888888888888,56
12294,0x7e595e67c94ec022838cb6cf0bbc599256129110,0x0e03288b554b7fded61564e8dd7650b2f6865ba8a2b9e9a54e458f77b583936b,0.0,0,144,0,1713960000,2.0775504908716584,58
12273,0x500f8fb5422cf9cd8c56198464ac21d065da2228,0x68e3e78729b3a2687532f41a7ddd80a5f384d2e1342b7e34e5920cc388e69154,0.0,0,144,0,1713960000,0.0562887816408942,47
12284,0x5f8cad01a7668d2331bedd217d62ae6d1254b064,0xfc21b74985e0e61048bc1b2ac0ae1ed161df79c844f622d1d196bc0e9c4b1ae6,0.0,0,144,0,1713960000,0.0757971154027257,53
12272,0x4cd2086e1d708e65db5d4f5712a9ca46ed4bbd0a,0x62fd7709add808809511fe2d3a230cd9cb7321cc2f47e2c35fd959d0449be8ee,0.0,0,144,0,1713960000,1.25677191550481,61
12250,0x08d112be16ff37ca6dc8ea06efefd676a42502aa,0x0824ab32bfcda7b4e253823f2421891fe791cc95e3de2e55a310de6f4b2b1269,0.0,0,144,0,1713960000,0.2547037429793976,60
12270,0x4bd479a34450d0cb1f5ef16a877bee47e1e4cdb9,0x59cda9c6e1af517f006af4e9f8dc5777e98e8b56a00cc4a6fae1df481c9e6522,0.0,0,144,0,1713960000,0.1183752422264266,52
12295,0x7f9f584bf0be617fdd0aa3f7400427b60e2c5d27,0x7c30dd2baf4333dcd3c9ca87a0bed83db48c28d7ef51d9abcf81f7f28484cfae,0.0,0,144,0,1713960000,0.0,54
12248,0x00107cfdeaddc0a3160ed2f6fedd627f313e7b1a,0x57309111be2293fbcfd77e8479a4f2570f8956aae8cd2ba3bcc0c58d65823fcb,0.0,0,144,0,1713960000,0.0195358888395627,52
12249,0x082c10c9715742ab97db17075e50e1ac98b07c12,0xd27235a6cd525c9ee368679225b3c7ce9c24685649cfd6d22d0d07985d75b0d7,0.0,0,144,0,1713960000,0.0,60
12251,0x09e6eb09213bdd3698bd8afb43ec3cb0ecff683e,0x74e99d8b01a4e92c6c37961c04d1956cab258a9dd036696515961e751101b7db,0.0138888888888888,0,144,2,1713960000,0.3035578369694575,58
12252,0x110af279aaffb0d182697d7fc87653838aa5945e,0xa4a276a179a448bb62e32a82dafe3993b3766e4356d14d48ff4b71ac43eb510c,0.0,0,144,0,1713960000,0.0363224340015334,61
12253,0x12d55aa36a50fa8fc5ede24076e8bc8a0d5bd452,0x91f9c3a43cd54c92a6f3253398e8f592d1b6ad8d376fe189a81786a6a1a84dde,0.0,0,144,0,1713960000,0.0069444444444444,58
12254,0x140dc7ef41b8ed01f340333045dc818947ca428d,0xe53ff57b72c0ea3dc215523a33d43340a5d1aadb25f8395de0bce768f17a84c5,0.0,0,144,0,1713960000,2.679024523978255,58
12255,0x17c5f0cc30bd57b308b7f62600b415fd1335e1fe,0x527dcc8a9eac6bd0fc0312f8c20b76a57c962ba6ee6f23e3fdc5e6462542f7da,0.0,0,144,0,1713960000,0.2896551724137931,52
12256,0x1f8c8b1d78d01bcc42ebdd34fae60181bd697662,0xea61fbbb7f1348ee997d00f89fa83c92ede1d2f2b4962b30e29e46ca39b40e35,0.0,0,144,0,1713960000,1.9326362159381223,61
12257,0x230d0e391088e017f7056c3bb7e1f9adfc8182ef,0x92b84e7ea4e33ab81ebdebf3d1c5d3a66b4e8ba75d54325e71eb41cd1084c91c,0.0,0,144,0,1713960000,1.2393052715137323,53
12271,0x4c77049f3142a55bf995b1b805ddae0052fd56e2,0x00b7919764bf48e08ca902af2f33af75ffe4fbb53deba1917a02301d8939cfa3,0.0,0,144,0,1713960000,0.2092821255851105,49
12258,0x25de91dff818af9c9d7820304407f2f387009501,0xec221d0516e507a9e47c9aef8a4c024c401eff8f5151861a931f3152b52f3a16,0.0,0,144,0,1713960000,0.0208333333333332,55
12260,0x2e68d03f2234895b3ba5899b80785e2598ed7fac,0x9451e780b7a82699a8a5345caf25822345920da114581a31b412b59694f13adc,0.0,0,144,0,1713960000,0.0028089887640448,61
12261,0x30eafe8869a1528660a97b7a7e8e2d0037dcb922,0xcffbe594450f504166351b566f219f6f04720479e380652dbbc5cb43fe812b35,0.0,0,144,0,1713960000,0.1937786351579454,60
12262,0x3303fda11d6bafe0833d6a6c44c2b8edbab92e4d,0x9e9ac054de136666faca763435497280f286223f6d412e4ca844a7916d7d3fc2,0.0,0,144,0,1713960000,0.0,53
12263,0x33be23aa50fbf7141a1a00defec028f4d44e2099,0x224c36e2f4706dd3515f7f6396de04b36a23f7a8fa33fd3953d4d52592a54139,0.0,0,144,0,1713960000,0.0821107586571502,51
12264,0x342e35a47dd213d4612f2e622cab5214798a4604,0xab5716b1b46c8c1d6eef9e2ba828f33fbbee735966f0d0e449c77727808154ba,0.0,0,144,0,1713960000,0.0,54
12265,0x39beca54f450fcc4b31729a85b3e9655ec0081d6,0x2aa77dfcccd51126c0affefa1235a2c53905fe864fccfd93ffe4d8d4f8912a8a,0.0,0,144,0,1713960000,0.0135135135135134,57
12266,0x3ca973165bc7d1dcd7adff778ae1892b15914552,0x567f5cd99014498aee2e719ee1a87c7120a16205b724e4ac1b20e90864474174,0.0,0,144,0,1713960000,2.185375816993464,61
12267,0x3f98f47d302a3cfd3746fe35f7cf10c3217e5272,0x0a65b09f4cc1527b6dcf4dbf071cd42b941a1aa634d1a02c6a47c5324b345654,0.0972222222222222,0,144,14,1713960000,0.5729782565974569,47
12268,0x46b3f7b5be0787765565a6d8a645266a9347ab82,0x2a5ccd8075a6e252f1448cd3fdbcde296d2f56aaf2d757c5863db608ae41b02e,0.0,0,144,0,1713960000,1.5630895277488819,60
12269,0x4ab936ed359a71b91b1ea1062d7bc9ba4e318405,0xaa2854f59d446537e7b349ca80646985c4bc296ee0a6ef4ae2e7ce2cfc6476e2,0.0,0,144,0,1713960000,0.0357108617871649,59
12259,0x2b339476f2125aafbc6aeb9f0c3f766ca9d3d46b,0x1269061e85d0d17b1a10d6cee6c8a4f22336801c14dc77f99c3de86ac3737dbb,0.0,0,144,0,1713960000,0.1055859691808595,59
12296,0x825196afb533c36743da9eaafc0e6153d2ca8a93,0x1b69dd1bd6075967241a19424bedf47abbd6e1c096757fa347b89b2bbd658cdb,0.0,0,144,0,1713960000,0.044801462904910896,53
12276,0x53730f4088b116c807875eb67f71cbb1b065f530,0xc0cfa2a72cc4eb8e33a6a76fb2a5e4c89b5dc28151a0e072cdbb509abdfb7d82,0.0,0,144,0,1713960000,2.2549416579588994,47
12298,0x865cae37b4f44e73ea1e79577c5bfc6207c98f16,0x464b61c015e525b442183ad5937f63d3757ec4503323f50f4df568dcb30abbb7,0.0069444444444444,0,144,1,1713960000,0.5737650915092269,48
12325,0xd172a86a0f250aec23ee19c759a8e73621fe3c10,0xfcaffb0c80a3202d233f2b2b037a17528706afb73b1ac21194b3708177c8f301,0.0,0,144,0,1713960000,0.051087984422527495,61
12326,0xd5874fcde7c7481ba60dfafad346c5027aaf39a5,0xcc56edf242711db7c53178bfdc4d7e40221c1baaa84531b3d311cbdacca1a201,0.0,0,144,0,1713960000,0.0070422535211267,56
12327,0xd7364b02a215f6bf76202ee87320b5b7503cf87f,0x8feaa592bbd5699a73eddcfcafc7fc264f210145a0a24d63979d6be2e6a5c0c3,0.0,0,144,0,1713960000,0.0631832955776617,53
12328,0xd9dddc21d4a07968d45c7ae0b57d2f71b0136c07,0xb8da985da602277762b88bf534754cde59fc01f1dbbb780c76a2725d4e63e83d,0.0,0,144,0,1713960000,0.0068965517241379,54
12329,0xdb9afbdcfeca94dfb25790c900c527969e78bd3c,0x57279ee111eae047c50148a1828b367aab0de682a8b2f871773b7ceedfec0ccf,0.0,0,144,0,1713960000,0.0304457130140693,61
12330,0xdbed88d83176316fc46797b43adee927dc2ff2f5,0x0058fc08ccd6efbfa1b28be52f2f97a34e2168217f144bbb680a537d2ca18111,0.0,0,144,0,1713960000,0.9398961752850958,60
12331,0xdcae4faf7c7d0f4a78abe147244c6e9d60cfd202,0x2770a27e7c93d6eb0ae83ec2cae237cd4252ed2a3ad766be30783570d3195240,0.0,0,144,0,1713960000,0.0921399751707013,55
12332,0xdceb929f30e392b460a4f59349124dd285f5a6dc,0x55f105d6dfe2844e16072e5e2b41e98c58629d170019dfab872b9f4edd31c8e1,0.9027777777777778,0,144,130,1713960000,6.288707701220753,48
12333,0xdda538c29b6d569252e127c266a8a4cd77ea0bd8,0x45511e592e63f31ee9d590d400a88fea67d774959e8311c60e80c5dd8007821b,0.0,0,144,0,1713960000,0.0069444444444444,53
12334,0xe0156ef2905c2ea8b1f7571caee85fdf1657ab38,0x77d378ff087228faca307142fb29c9c6b488e21749e3439e7fb2b8d7b712df7f,0.0,0,144,0,1713960000,1.0855623321647796,49
12335,0xe25480334fc57a4f38f081e87cdfeeeaf09779c9,0xdae28f1990cf3b9624990b150b9fdc900263c94398b54139807ece31cedcf02a,0.0,0,144,0,1713960000,0.4475524475524476,60
12336,0xe483c7f156b25da9be6220049e5111bb41c4c535,0x1d32e0504112b36c7a6a366f240377b60afea521d5395183530ae19c200e3d65,0.0,0,144,0,1713960000,0.009643499775078699,59
12337,0xe5801326014db4f6729264db38f5f5430bc2fbfa,0x3a6f497e1db3dcc4aec8b8822f9bc3f35c8dccc361505cb308d0015c3793f567,0.0,0,144,0,1713960000,0.0,61
12338,0xea50bb6735703422d2e053452f1f28bff17da51f,0x6f6bb4800c7f533bbbfd0887c4e0c6b5dc30c3161a07b9d93f79e7351cc76d99,0.0763888888888888,0,144,11,1713960000,1.6714844777823499,54
12339,0xea9f738ead0b011030d65a50a43cac5ec67fd3fd,0x512ddcdcd4e5969911b89a5b7673fa11c18669f13f5d227fbfa4fe74452809b5,0.0,0,144,0,1713960000,0.0,54
12340,0xeba5b526b5a0636196bacb3b137be143adcb6ca6,0x145b636c35a83c7c7556c0e7dec00a749d211b0657f89784a568416e0a25e2c2,0.0,0,144,0,1713960000,0.0102459016393442,61
12341,0xed998ec9cfd08fa4544baee06a080e3cd1e33a95,0xb5c088b142b2dd97033afa110f14c9da7c200cf184051120cdcc6606c21ca6a2,0.0,0,144,0,1713960000,2.0216171176884083,57
12342,0xf234efdfc55cbb3a2fc07b0a14e716b25c3027bb,0x2132f42328aea8f2f05aefef829d08027201a19ed7752e9adae92424cb8c6022,0.0,0,144,0,1713960000,0.07027479562690819,53
12343,0xf80b7ba7e778abf08a63426886ca40189c7ef48a,0xedebd1222578e5cd75d76c8972ab5ee7439591ee667094aea695b092484877fb,0.0,0,144,0,1713960000,0.3918025509199754,61
12344,0xfb487f216ca24162119c0c6ae015d680d7569c2f,0xfcc1afb1aadb7986d6482feb6cf5542fcca50d8bc92bf5e481a94d27374d24e2,0.0,0,144,0,1713960000,0.3779175871915418,54
12345,0xfe58d62a6e545f08a159fcbf17fe9abef6ef0ebc,0x9ed4b5f7ad2113b70a23a5ec75b886e57615567c75892ddca019ff995941681c,0.0,0,144,0,1713960000,1.965565134099617,53
12324,0xccc54c077c25227dec04d4e0db3cd635f4b0b85f,0xb8022610b472ef49847326f186fca90a480fc8c661e45ae744e79e46f5f31a04,0.0,0,144,0,1713960000,0.0069444444444444,54
12323,0xccaa639d3afdc77b562a4673b2ecde6770349675,0x4af3dac73046df0094622345c6546dafd0125ac82675783c76939c70c90c3583,0.0,0,144,0,1713960000,0.0117647058823529,61
12297,0x858dacb5accdb783c47b4debf30f96f2f0079f4b,0xf4d2e74aefcf9a4201e7fcd300f93faf1628fdf83397a950dd49c48cc5113aaf,0.0,0,144,0,1713960000,0.0139860139860139,60
12321,0xcaaeb411241ac87b5846797c15bf339a54a1d736,0x53db8d725c0ab3508a316c447486588e8ecf3f0e312e1eb660a78cc4da0435b9,0.0,0,144,0,1713960000,0.4267090620031795,61
12322,0xcb0f3e36900bd29fe45f3c9f3968fc9371a93efc,0xcd20267af3ab10d4f8ba356d3b2ee2479d47214c981074ba8dd5852d10f67e37,0.0,0,144,0,1713960000,0.4776652221724021,53
12299,0x896b35e1f9c93afa35a2882c53605108f934bfe5,0xa690a40ebd66ce38902c677e02aae0ead0211e7c3fa39ea7b3f2abd1e97cef53,0.0,0,144,0,1713960000,1.1683024122957895,57
12300,0x89d60c9bcd5e6879e1f9440917b75502df8ae020,0x2b8ecfbc8ddc1cf0fd356e16eb1e4c4b36df5e35fd6fa1f5b1c36ee5b3c23cb5,0.0,0,144,0,1713960000,0.1655143824138173,59
12301,0x8d56b0829f6e840176cfa39c21b4fccf4350be8a,0x01d0d6d4276a88ba70ae6ef384288f846bab6d311716a4147111c7cf486b38c9,0.0138888888888888,0,144,2,1713960000,0.6740921606333645,55
12302,0x90659e1b1392d55f640cfd104b305ec419d34756,0x43dbfb23e5b56e0efdb5309bf683400e6a94de3df70dcb79f0cba8bbbcf1bd97,0.0,0,144,0,1713960000,0.0069444444444444,47
12303,0x938270c4b0c634484bf2eb091cdc2973ac9e416e,0xb1b2e499ff75773b04b605e23a0db282c3abcdb06c8d9affa79b9cad43b2ef23,0.0,0,144,0,1713960000,5.350825343724371,61
12304,0x9567e2e3c4e134ace5bc3095a572e64ff4b1e7f6,0xcf4cc1f05f4170ef53fde71a959613b16e62c0c342f277631867a342a4ed7e00,0.0,0,144,0,1713960000,0.0,60
12306,0x9b6067f41c6144b7f7a8d58077aca7fa25b81128,0x155ffb09581c003557d6614d7764b3a594a9a689ca705ec6ea5e9dcf29ea9e56,0.0,0,144,0,1713960000,2.1366871634113007,54
12307,0x9c5469e242532e89ff8666f6deb0a5dd8d7c8925,0x7730acb2b5ee650752a368bef35a1adb3c6ff5c5f4a5bea02ab270995f71de2b,0.0625,0,144,9,1713960000,3.136915345224575,61
12308,0xa269a19b31b193acae86cc3c9f4c28ead66e11eb,0x9f38709f446fcd85a0a1909aa45a6ef8efcdbf85df20073e598db86e566ea2ea,0.0,0,144,0,1713960000,0.06298699344473979,47
12309,0xa305f083428f6ddb9a287d92e0aa109ea05f342a,0x8d4e5576c75115b4f0206d4af8bcbf5fb807607b9ad204a0884ad269981132f3,0.0,0,144,0,1713960000,0.0187577128753598,61
12305,0x9631af6a712d296fedb800132edcf08e493b12cd,0x9f80a535ab06889e44d4d1efd4c06f5fbbef89051cd4151fcf434edc755f9ffc,0.0,0,144,0,1713960000,28.944444444444443,54
12311,0xa42cd0029f681b08b61f535e846f2a36f468c1c2,0x571acc1fd08b9f09262d7c3bcd1f92045e6632f62c1010776baec5e71f8f0714,0.0,0,144,0,1713960000,0.0069930069930069,60
12312,0xa5954756792f64ba7bcc4b5fd664b0843a7afe5b,0x3278d7a1fc5f9f6a342007f6efd5fba9f8713169ed4c448f39884925422552f7,0.0,0,144,0,1713960000,0.082854406130268,53
12313,0xa6c3f159242855ba09d9f445679ed0b244c22062,0xed3e75b0d95c82ef333aa13929a00b8e6c4e04c812006b21f3743c78f774992a,0.0,0,144,0,1713960000,0.0159467044351772,52
12320,0xc947a7296df373226020d7f87a0bc5699d96ee61,0xc01b5eac209a3057e02aef77493099478119a92a94398a8b1a39a7118284f446,0.0,0,144,0,1713960000,0.0138888888888888,51
12314,0xa83e07353a9ed2af88e7281a2fa7719c01356d8e,0xc6605b3131884ae314f8c89b4cbcf89f55765a5ccb2242596d6fa04546c4a6a4,0.0,0,144,0,1713960000,0.0386294093901967,61
12315,0xb1ea8424075a71cd97f95ed64069241ffd4833be,0xdc9181f5b57437dcaaf3bb375cb770220dd467a179bdcab6f03e752face8d62e,0.0,0,144,0,1713960000,0.0069444444444444,61
12316,0xb81b18c988bfc7d131fca985a9c531f325e98a2f,0x52cdf25657d146c979e43ac697ed359fc5efb203895b5ed797b3c534e6354eb0,0.0,0,144,0,1713960000,1.0953854152383562,61
12317,0xbc8cd98247600116ba948911deb41a122ab77182,0xcb7644ecdc1e03e4e841e1026f054156d906941450e454a130265b0b2999ac68,0.0,0,144,0,1713960000,0.0068965517241379,53
12318,0xc1381fab25899cbb32a485954ea33b1b73a64776,0x495069623e95f02bcc9e1d2b3648723d7f41ea7d675d7627e1bf5a61016f4836,0.0,0,144,0,1713960000,0.10431303829191131,53
12319,0xc17988786fde76c161183730134b7437639c15b0,0xb0c2ad4df99ac14cc0859092c6391b88036a8d9940adfa1e091367999c50543b,0.5625,0,144,81,1713960000,4.279547798944351,53
12310,0xa3ff1491088715d140bc821a28287cb3f71b43e4,0x35a645a980a13c0cb3024a5e78408ddde2b5affd306cd331ce2be9cd5968ca23,0.0,0,144,0,1713960000,0.034508799157172296,61
12181,0x5accc90436492f24e6af278569691e2c942a676d,0x475ca3b08b5861bb0f8e49ebc14775847cf531c6c16a1473d4610d6f609f179c,0.0,0,137,0,1714046400,0.4635972722341549,61
12180,0x5873ee31494277edea74a96308e1727cfafe7bcf,0x8c116c11dd8d60869c764125e296cb1d748dc0faf65010403e2df0b051de267f,0.5401459854014599,0,137,74,1714046400,0.5887570965125709,47
12179,0x57f20db4811c90f2ad0d02b027ed7261712c0b19,0x6d703438b7e75f6adae53e8c3f48de7256db52a20a6aca679a07cf5dceb537c9,0.0,0,137,0,1714046400,0.0127138290053426,47
12174,0x522149fa67c68443520289f622099cae70878afa,0xd22fce558d2330f8020d4e9e79e044af282d72062247d7e7a8461a9ca942ded1,0.0,0,137,0,1714046400,0.07022623307834559,49
12177,0x542a97bad0352990a1f23d627400a599b1cad6c4,0x83a970734199a554104e51933e39e7f712000abb43de137401120483a36bce50,0.0,0,137,0,1714046400,0.0,59
12176,0x53730f4088b116c807875eb67f71cbb1b065f530,0xc0cfa2a72cc4eb8e33a6a76fb2a5e4c89b5dc28151a0e072cdbb509abdfb7d82,0.0,0,137,0,1714046400,2.2549416579588994,47
12175,0x529ec9ac9a80428cf8c92557f2eb1b336616f543,0xdc504cf506e8b0562bf55d13e75704869c2e80b2c17ce834840e7baaf1ffed7a,0.0,0,137,0,1714046400,2.712455464639725,61
12182,0x5cd6fdfad710609c828feba2508bcaf89e80501a,0x8758fc175c5617a10d5c8c432d3c61dea5aef3a949d3ffcf259a35daa4921871,0.0,0,137,0,1714046400,0.5582373161470762,52
12178,0x567fcbf413eaea5e585329481f8615f91762ac64,0xd5606d3d6ab8f66f5e03ce91f661497136715da9de0592c73101542b761c9f05,0.0,0,137,0,1714046400,2.938106562506644,49
12183,0x5dcdf02a7188257b7c37dd3158756da9ccd4a9cb,0x13cb0150a640902f3d32e152e340384441e1c0bcfd3b34cf17b3f76c6030ab82,0.0,0,137,0,1714046400,0.2893351702000655,47
12194,0x7e595e67c94ec022838cb6cf0bbc599256129110,0x0e03288b554b7fded61564e8dd7650b2f6865ba8a2b9e9a54e458f77b583936b,0.021897810218978,0,137,3,1714046400,2.0775504908716584,58
